date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,soc_min_kwh,soc_max_kwh,grid_kwh
2025-10-03,14268.585702286668,2887.569617341648,17156.155319628317,748.5840833333295,1200.0,10800.0,28374.054366666667
2025-10-04,14786.992240411668,3654.5778805527398,18441.570120964407,1006.1993911666647,1200.0,10800.0,29368.2497
2025-10-05,39571.13557620345,2860.5629809500006,42431.69855715345,532.3983166666668,1200.0,10800.0,66280.5526047325
2025-10-06,39836.05916385827,3650.3535172166603,43486.41268107493,702.086649999999,1200.0,10800.0,66556.83891152263
2025-10-07,39358.868790798704,3302.0837775759956,42660.9525683747,674.2632064999989,1200.0,10800.0,66000.9982030864
2025-10-08,39475.450835053394,2869.118486058328,42344.569321111725,532.9117166666658,1200.0,10800.0,66035.76169403293
2025-10-09,39659.13849927067,3275.7284917499965,42934.866991020666,620.5196666666661,1200.0,10800.0,66100.16508436213
2025-10-10,14765.556748846666,5356.05457224933,20121.611321095996,1526.5670379999992,1200.0,10800.0,29199.739749999993
2025-10-11,14758.883686956666,5776.769684341648,20535.653371298315,1690.8660833333292,1200.0,10800.0,29061.56593333333
2025-10-12,39724.318559990614,4078.7080342999893,43803.026594290604,792.302066666665,1200.0,10800.0,66381.98527366255
2025-10-13,39779.194677363266,4391.72099689168,44170.915674254946,864.175700000002,1200.0,10800.0,66332.86037263375
2025-10-14,39875.21014857826,9358.344863074992,49233.555011653254,2119.214033333332,1200.0,10800.0,66673.16077263374
2025-10-15,39381.68073279982,7713.872181908326,47095.55291470814,1723.540783333332,1200.0,10800.0,65999.94715679012
2025-10-16,39804.976592287276,14166.695358172525,53971.6719504598,3433.9956310699563,1200.0,10800.0,66379.41021255143
2025-10-17,14580.465336933335,7244.147790966662,21824.613127899996,2060.396899999999,1200.0,10800.0,28855.927799999998
2025-10-18,14489.436556035002,8214.099903858334,22703.536459893337,2293.7783,1200.0,10800.0,28884.144199999995
2025-10-19,39961.79410441777,15224.877468215636,55186.67157263341,3707.2248695473245,1200.0,10800.0,66661.15343703704
2025-10-20,39837.24961148716,15118.08228418589,54955.33189567305,3532.0371825102857,1200.0,10800.0,66558.93695781892
2025-10-21,39624.83860749888,17307.583418493112,56932.422025992,4256.312057818932,1200.0,10800.0,66461.6626574074
2025-10-22,39737.51610321537,19366.75701508332,59104.27311829869,4660.8834666666635,1200.0,10800.0,66309.25722530864
2025-10-23,39342.9341431724,15739.561214810798,55082.4953579832,3667.1221633744844,1200.0,10800.0,65869.45128395062
2025-10-24,14853.915106704999,10983.727274782514,25837.642381487512,3336.5094078189304,1200.0,10800.0,29185.515733333326
2025-10-25,14722.518346404995,10321.024059503512,25043.542405908505,2971.200375102884,1200.0,10800.0,29031.669466666663
2025-10-26,39449.37310781024,14463.937011645372,53913.310119455615,3358.4626228395055,1200.0,10800.0,66079.65587057613
2025-10-27,39750.98236720364,18887.087362119146,58638.069729322786,4557.105841152265,1200.0,10800.0,66437.7022090535
2025-10-28,39505.10497425098,20224.95447252706,59730.05944677804,4830.462720370373,1200.0,10800.0,66183.8868711934
2025-10-29,39774.71608151438,28681.791463997746,68456.50754551213,7445.987606790126,1200.0,10800.0,66369.03372633745
2025-10-30,39207.22244653697,20713.844189280237,59921.06663581721,4943.925815226334,1200.0,10800.0,65563.92623683126
2025-10-31,14603.339638696667,13835.345989896601,28438.685628593266,4130.1985831275715,1200.0,10800.0,28861.781533333335
2025-11-01,14487.889331439997,13084.527931731767,27572.417263171767,3924.7565938271555,1200.0,10800.0,28889.007716666667
2025-11-02,39870.01108889271,27417.86633231503,67287.87742120774,7000.2174006172845,1200.0,10800.0,66497.05926522633
2025-11-03,39652.93708132346,27783.64698443067,67436.58406575413,7338.548539917696,1200.0,10800.0,66458.34920473251
2025-11-04,39634.31051166772,25400.96311953178,65035.273631199496,6339.68490987654,1200.0,10800.0,66062.81492633744
2025-11-05,39689.72180808746,29846.210656719442,69535.9324648069,7657.783709670781,1200.0,10800.0,66429.63446687242
2025-11-06,39719.44210824209,36142.006615776234,75861.44872401832,9329.701552263372,1200.0,10800.0,66368.00666934156
2025-11-07,14721.461705868333,14846.041472126848,29567.503177995182,4811.5028843621385,1200.0,10800.0,29143.107383333332
2025-11-08,14510.410473204998,14186.268605963582,28696.679079168578,4306.848089711935,1200.0,10800.0,28851.050816666662
2025-11-09,39908.10283822704,35346.37833172304,75254.48116995007,9316.751716460905,1200.0,10800.0,66545.79168641975
2025-11-10,40280.87734171709,42145.716934056596,82426.59427577368,11202.152014825106,1200.0,10800.0,67096.67561934155
2025-11-11,39880.98886803821,36649.588681380235,76530.57754941843,9366.077841769546,1200.0,10800.0,66616.69416193415
2025-11-12,39533.729379815864,37582.38381307117,77116.11319288703,9457.096867872426,1200.0,10800.0,66075.85638312757
2025-11-13,39889.589205350676,38902.01408796821,78791.60329331888,10414.16701154938,1200.0,10800.0,66443.00392325103
2025-11-14,14518.913046214997,17700.575289429937,32219.488335644935,5386.95781090535,1200.0,10800.0,28719.471366666665
2025-11-15,14654.421061756668,17531.297208827764,32185.71827058443,5498.207546913578,1200.0,10800.0,29096.904116666665
2025-11-16,40243.15006472691,45660.03362466376,85903.18368939067,11880.64690053498,1200.0,10800.0,67006.90227613167
2025-11-17,39349.904930048084,43401.94616734657,82751.85109739465,11225.858198576134,1200.0,10800.0,65916.26087942385
2025-11-18,39748.9587256324,47878.10305570567,87627.06178133807,12912.674208436216,1200.0,10800.0,66463.24657098764
2025-11-19,39987.95050745839,50007.64891471191,89995.59942217029,12947.173093020576,1200.0,10800.0,66846.26051069959
2025-11-20,39910.23578076636,48034.89817316386,87945.13395393023,12780.44122150412,1200.0,10800.0,66522.47084094651
2025-11-21,14613.673003736665,19069.718434282404,33683.39143801907,5931.4748170781895,1200.0,10800.0,29120.79911666666
2025-11-22,14884.303193333331,19426.583748912966,34310.886942246296,6140.663655349796,1200.0,10800.0,29490.0867
2025-11-23,39799.88539204735,50662.89848276017,90462.78387480752,13266.843968724275,1200.0,10800.0,66435.8550510288
2025-11-24,39856.79056923617,45969.90084922846,85826.69141846463,12017.280533413581,1200.0,10800.0,66625.82513662551
2025-11-25,39547.68085618283,54183.15532089371,93730.83617707653,14265.919691985597,1200.0,10800.0,66323.40869218107
2025-11-26,39684.617472882404,55990.83725257652,95675.45472545893,14881.69569444444,1200.0,10800.0,66353.00675061728
2025-11-27,39460.87639182117,54263.05265033401,93723.92904215519,14433.534138625513,1200.0,10800.0,65847.64795884772
2025-11-28,14688.864474203334,21081.070954852763,35769.935429056095,6704.398174074071,1200.0,10800.0,28993.022183333334
2025-11-29,14449.332949623335,27671.146655033637,42120.47960465697,9557.863860288066,1200.0,10800.0,28936.90251666666
2025-11-30,39934.66495678673,67296.80066625708,107231.46562304381,18276.038327160488,1200.0,10800.0,66664.25885514403
2025-12-01,44488.325773361415,66625.30658392623,111113.63235728764,16864.392865432095,1200.0,10800.0,74152.86820123457
2025-12-02,44748.697403003665,74239.53565723836,118988.23306024203,19087.30954279835,1200.0,10800.0,74287.90478724279
2025-12-03,43942.15328981522,70396.39756169877,114338.550851514,18450.56047016461,1200.0,10800.0,73471.85821296295
2025-12-04,44733.92070796355,67656.71912784055,112390.6398358041,17280.29309835391,1200.0,10800.0,74209.24898497941
2025-12-05,16321.207323612816,35744.546577013665,52065.753900626485,12691.835995679008,1200.0,10800.0,32643.81791193415
2025-12-06,16555.11822090039,40393.46787948414,56948.58610038453,14542.465349588472,1200.0,10800.0,33146.07670226337
2025-12-07,44494.038263529954,71277.94958750204,115771.987851032,18530.642261728393,1200.0,10800.0,73893.1923919753
2025-12-08,43914.37725610984,74150.7790853756,118065.15634148545,19374.818611522627,1200.0,10800.0,73248.8305047325
2025-12-09,44353.40162210565,72744.5417491571,117097.94337126275,18637.986299588476,1200.0,10800.0,73567.62657119341
2025-12-10,43802.31337586597,75977.70559151954,119780.0189673855,19950.399767283947,1200.0,10800.0,73212.7288148148
2025-12-11,43643.800133666955,69237.68849823187,112881.48863189883,18107.02780185185,1200.0,10800.0,72572.56023148148
2025-12-12,16185.458388277282,42043.490565332715,58228.94895361,15326.790252880657,1200.0,10800.0,32381.594695679007
2025-12-13,16348.275911817303,41571.817842734476,57920.09375455178,15049.041380246916,1200.0,10800.0,32809.39705720164
2025-12-14,44158.89696984594,77200.98299221162,121359.87996205756,20184.285836831274,1200.0,10800.0,73372.70626255142
2025-12-15,43852.16399481153,80255.9802650962,124108.14425990773,21082.366152469134,1200.0,10800.0,73133.59702201646
2025-12-16,44144.911910684954,79131.17947252521,123276.09138321017,20628.79359074074,1200.0,10800.0,73507.63107592592
2025-12-17,43931.177358928646,74776.6544851758,118707.83184410444,19619.884315843614,1200.0,10800.0,73302.0856388889
2025-12-18,43831.56742690338,74766.12019195534,118597.68761885872,18993.765428189297,1200.0,10800.0,73115.46034958848
2025-12-19,16403.002143346173,40030.24912193612,56433.25126528229,14261.8960372428,1200.0,10800.0,32674.23467345679
2025-12-20,16434.53351816212,39263.90927073477,55698.44278889689,14064.844974897118,1200.0,10800.0,32860.44563683127
2025-12-21,44003.44352153965,78345.51629415494,122348.95981569459,20545.21604074074,1200.0,10800.0,73224.99889897119
2025-12-22,44232.99203169961,77287.76824272764,121520.76027442724,20186.566039300407,1200.0,10800.0,73530.59146213991
2025-12-23,43650.580372532444,73792.09643578465,117442.6768083171,19290.80421934156,1200.0,10800.0,72738.36764115226
2025-12-24,43647.7080819723,77298.2808430249,120945.98892499719,19919.828608436215,1200.0,10800.0,72705.33484773662
2025-12-25,43707.648720199795,75522.33163402828,119229.98035422807,19995.803934362135,1200.0,10800.0,72543.0571701646
2025-12-26,16024.372297056501,41440.247512071204,57464.619809127704,14802.353309465023,1200.0,10800.0,32304.64844115226
2025-12-27,16203.395692124624,41469.73694161729,57673.132633741916,15021.858864609054,1200.0,10800.0,32320.53984259258
2025-12-28,43345.49215771979,73406.02487712698,116751.51703484677,19227.770884567908,1200.0,10800.0,72244.24102201645
2025-12-29,43454.22786561148,74383.69636377087,117837.92422938235,19832.444386213985,1200.0,10800.0,72444.9848537037
2025-12-30,43323.852184960284,71817.55215397262,115141.4043389329,18612.858769958846,1200.0,10800.0,72278.0022882716
2025-12-31,43608.87981752967,79639.4123132281,123248.29213075776,20845.4611335391,1200.0,10800.0,72560.65720267489
