date,planned_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,soc_min_kwh,soc_max_kwh,grid_kwh
2025-10-04,11486.598891692776,2951.8792886989913,14438.478180391769,1006.1993911666649,1200.0,10800.0,29976.97842427983
2025-10-05,39510.140779939975,3017.1807883916667,42527.321568331645,532.3983166666667,1200.0,10800.0,66280.55260473251
2025-10-06,40578.58897060354,3895.8412449749994,44474.43021557854,702.0866499999998,1200.0,10800.0,66556.83891152265
2025-10-07,39547.19244381228,3488.656545637159,43035.84898944944,674.2635634999979,1200.0,10800.0,66144.62021954732
2025-10-08,39919.621220522386,3067.969077858344,42987.59029838073,532.9117166666683,1200.0,10800.0,66095.97830020575
2025-10-09,39740.45611757452,3437.5615555826653,43178.017673157185,620.5197173333331,1200.0,10800.0,66100.16508436213
2025-10-10,11306.657225634997,4240.768047679998,15547.425273314995,1526.567038,1200.0,10800.0,29674.739749999997
2025-10-11,11449.963489799877,4630.451953550292,16080.415443350168,1701.2210794238636,1200.0,10800.0,29670.74932839506
2025-10-12,39758.83002956778,4337.931877941665,44096.76190750944,792.3020666666665,1200.0,10800.0,66381.98527366255
2025-10-13,39937.46037300378,4702.9676196583305,44640.42799266211,864.1756999999996,1200.0,10800.0,66332.86037263375
2025-10-14,40245.9573894139,9987.668005414205,50233.62539482811,2119.2253121399185,1200.0,10800.0,66819.69696296295
2025-10-15,39854.75675801648,8298.36885859207,48153.12561660855,1828.5395294238676,1200.0,10800.0,66341.86773209876
2025-10-16,40499.35311720306,15824.17376323896,56323.52688044202,3423.1543281892946,1200.0,10800.0,66350.45703909465
2025-10-17,11458.656236635,5767.982698667898,17226.6389353029,2064.6396586419746,1200.0,10800.0,29330.927799999998
2025-10-18,11146.071251712758,6584.5065615367275,17730.577813249485,2445.7335913580255,1200.0,10800.0,29814.13257119341
2025-10-19,41012.56642337148,16894.221385949684,57906.78780932116,3707.2248695473236,1200.0,10800.0,66661.15343703702
2025-10-20,40660.75962621092,16702.96889454167,57363.72852075259,3513.3463000000006,1200.0,10800.0,66558.93695781892
2025-10-21,40881.36991086351,19120.758488871114,60002.128399734625,4256.312057818934,1200.0,10800.0,66461.6626574074
2025-10-22,40863.689465885,21555.065193241662,62418.75465912666,4502.550133333332,1200.0,10800.0,66309.25722530863
2025-10-23,39747.49759305722,17190.128015311115,56937.62560836833,3712.9933590534984,1200.0,10800.0,65869.45128395062
2025-10-24,11584.31313864333,9029.957667925,20614.270806568333,3363.568883333333,1200.0,10800.0,29502.182399999998
2025-10-25,11429.346740685553,8415.100610629332,19844.447351314884,2976.156302263378,1200.0,10800.0,29478.64798518518
2025-10-26,40538.21015495763,15811.578390851642,56349.78854580928,3453.46554711934,1200.0,10800.0,66174.65587057613
2025-10-27,40257.214239022156,21105.860136392286,61363.07437541444,4557.1058411522645,1200.0,10800.0,66849.36887572016
2025-10-28,40782.59632557895,22312.745290417308,63095.34161599625,4813.927450411529,1200.0,10800.0,66475.69018477364
2025-10-29,41404.50828826603,31871.02689161915,73275.53517988518,7287.654273456793,1200.0,10800.0,66369.03372633745
2025-10-30,40732.314115290224,23129.976474917778,63862.290590208,4943.925815226332,1200.0,10800.0,65708.18784176954
2025-10-31,11376.398724136665,11331.275394958335,22707.674119094998,4120.410666666667,1200.0,10800.0,29495.114866666663
2025-11-01,11104.781903091913,10606.428472330947,21711.21037542286,4045.431344650201,1200.0,10800.0,29338.84913641975
2025-11-02,41513.912579686556,30642.677827220876,72156.59040690743,6841.884067283949,1200.0,10800.0,66497.05926522633
2025-11-03,41448.83993555605,30746.54953489197,72195.38947044802,7403.685676954731,1200.0,10800.0,66458.34920473251
2025-11-04,41196.73713793547,28660.199480072515,69856.93661800798,6304.181426748967,1200.0,10800.0,66209.18366255144
2025-11-05,41729.21761513161,33864.922097612645,75594.13971274425,7536.412647942385,1200.0,10800.0,66429.63446687242
2025-11-06,42047.18166917241,40628.04090613744,82675.22257530985,9329.701552263374,1200.0,10800.0,66647.87865534978
2025-11-07,11408.494558951192,11927.964292310699,23336.45885126189,4788.588204115225,1200.0,10800.0,29530.265695884773
2025-11-08,11365.314192237242,11525.603662257101,22890.917854494342,4378.620034567903,1200.0,10800.0,29163.68857242798
2025-11-09,41688.70956877932,40710.07944148552,82398.78901026484,9028.467602232511,1200.0,10800.0,66957.45835308642
2025-11-10,42559.78691678218,49442.214694362236,92002.00161114441,10951.708249187246,1200.0,10800.0,67517.49034032921
2025-11-11,41731.438713849566,41807.48773550586,83538.92644935544,9366.077841769547,1200.0,10800.0,66616.69416193415
2025-11-12,41352.73740315369,43053.56359310841,84406.3009962621,9298.772639683122,1200.0,10800.0,66220.73833415637
2025-11-13,42444.130334891976,45354.711193784104,87798.84152867607,10233.614788915633,1200.0,10800.0,66443.00392325103
2025-11-14,11215.050791763331,14396.762521207402,25611.813312970735,5339.277584567901,1200.0,10800.0,28877.804699999997
2025-11-15,11726.907407346935,14176.092499448652,25902.999906795587,5150.236886831273,1200.0,10800.0,29714.57149650206
2025-11-16,42501.061416536206,53026.06792420728,95527.12934074349,11722.313567201649,1200.0,10800.0,67006.90227613167
2025-11-17,41409.55674787327,49979.27201413746,91388.82876201073,11004.51392469136,1200.0,10800.0,66207.06371399175
2025-11-18,42153.86157878845,56533.75816276665,98687.6197415551,12675.50978127572,1200.0,10800.0,66463.24657098766
2025-11-19,42975.251460824424,58780.13840364985,101755.38986447427,12794.2869306749,1200.0,10800.0,66846.26051069958
2025-11-20,42182.129613373145,55697.20112179488,97879.33073516803,12676.593754220165,1200.0,10800.0,66663.5133728395
2025-11-21,11511.403132101665,15615.760069891669,27127.16320199333,5691.584961111113,1200.0,10800.0,29755.52462222222
2025-11-22,11906.654383791727,16217.64612085556,28124.300504647286,5994.774024074075,1200.0,10800.0,30094.653016872428
2025-11-23,42207.41715646259,59345.96310567213,101553.38026213471,13019.33369565432,1200.0,10800.0,66435.8550510288
2025-11-24,42164.990380730116,53482.869654049384,95647.8600347795,12064.45189670782,1200.0,10800.0,66625.8251366255
2025-11-25,41741.26752916831,62521.04593898343,104262.31346815174,14215.251774485598,1200.0,10800.0,66323.40869218107
2025-11-26,42214.74571769444,66865.24558768424,109079.99130537867,14814.432750617281,1200.0,10800.0,66319.9737611111
2025-11-27,41903.065895097505,64757.25425705731,106660.32015215482,14130.274036156377,1200.0,10800.0,65847.64795884772
2025-11-28,11264.065305017159,17014.93350266017,28278.99880767733,6602.421393621396,1200.0,10800.0,29195.571906172838
2025-11-29,11265.088479013682,22088.020863737744,33353.10934275143,9625.31282427983,1200.0,10800.0,29391.98683004115
2025-11-30,42572.6830473664,81287.22535259224,123859.90839995864,18010.358840740733,1200.0,10800.0,66892.61031604938
2025-12-01,50255.87289786938,83320.1771862361,133576.0500841055,17007.407855349793,1200.0,10800.0,73994.53486790124
2025-12-02,51099.28423881816,94327.3789600284,145426.66319884657,19275.669263298354,1200.0,10800.0,74194.5450667428
2025-12-03,49967.14586336888,89458.99158720559,139426.13745057446,18559.97117783333,1200.0,10800.0,73479.44405549999
2025-12-04,50648.724323976516,83796.36004259699,134445.08436657352,17418.684629835385,1200.0,10800.0,74050.91565164608
2025-12-05,13455.61967136111,30622.16601206017,44077.78568342128,12314.942319753081,1200.0,10800.0,33149.19771954732
2025-12-06,13984.549320854567,36563.83002540667,50548.37934626124,14413.68192263374,1200.0,10800.0,33674.02308744856
2025-12-07,50220.407135487854,90470.36958407256,140690.7767195604,18460.73439154732,1200.0,10800.0,73998.39317655966
2025-12-08,49889.24509418943,93568.26760211025,143457.51269629967,19432.69494993003,1200.0,10800.0,73064.30511961727
2025-12-09,49583.74708005942,90759.34138122757,140343.08846128697,18739.22977293004,1200.0,10800.0,73380.79871204938
2025-12-10,49698.7919673717,97700.55200898353,147399.34397635522,19812.573419576132,1200.0,10800.0,73026.4454765144
2025-12-11,48430.1237006741,85856.64020758722,134286.76390826132,18014.181429098768,1200.0,10800.0,72465.16346966667
2025-12-12,13267.28638901086,38559.557813527565,51826.84420253843,14838.494381275717,1200.0,10800.0,33105.89465349794
2025-12-13,13965.53410351183,36990.8613632038,50956.395466715636,14826.491299588475,1200.0,10800.0,33149.91641769547
2025-12-14,50315.70088144523,99193.34985978095,149509.05074122618,20384.303586831273,1200.0,10800.0,73331.02184588477
2025-12-15,49690.84547251179,104025.69307639892,153716.5385489107,21069.734900864198,1200.0,10800.0,72987.89494028807
2025-12-16,49933.74036640786,100944.49037613143,150878.23074253928,20869.2103701893,1200.0,10800.0,73336.95753001646
2025-12-17,49786.65268608711,94914.9222213411,144701.5749074282,19613.21137439917,1200.0,10800.0,73150.42524699999
2025-12-18,49287.85207884522,93196.06611240719,142483.91819125242,18979.547665246908,1200.0,10800.0,72971.34477919753
2025-12-19,13596.481087786666,35364.36752868961,48960.84861647627,13956.056188271607,1200.0,10800.0,33229.45265
2025-12-20,13706.047927818847,34222.16412249167,47928.21205031051,13499.20176872428,1200.0,10800.0,33716.29898703704
2025-12-21,49640.099035302715,100256.40604367814,149896.50507898087,20593.05399374074,1200.0,10800.0,73177.16094597119
2025-12-22,50472.812902726306,98981.8760204277,149454.68892315403,20137.59725141563,1200.0,10800.0,73406.34777821398
2025-12-23,49631.368972114375,92305.58946019573,141936.9584323101,19323.090623082302,1200.0,10800.0,73025.84431765843
2025-12-24,48931.4934609126,97700.89382232033,146632.38728323294,19823.67008472634,1200.0,10800.0,72590.88923194032
2025-12-25,49188.75627721214,96911.88367553928,146100.63995275143,19910.668546707813,1200.0,10800.0,72936.77998662551
2025-12-26,13371.679545790987,36665.09916485073,50036.77871064172,14447.40864465021,1200.0,10800.0,32779.243232921806
2025-12-27,12962.072527103246,37322.15476075309,50284.22728785634,14457.4576563786,1200.0,10800.0,33524.72360967078
2025-12-28,48448.20410305663,92663.31941417666,141111.5235172333,19127.046540329222,1200.0,10800.0,72186.6320329218
2025-12-29,48918.298185674284,93218.36542003567,142136.66360570997,19811.754477893,1200.0,10800.0,72375.76400585184
2025-12-30,48282.36944570905,88971.00615151809,137253.37559722713,18493.883271312752,1200.0,10800.0,72365.22761407818
2025-12-31,48966.631913867954,101344.0720689028,150310.70398277073,20773.313715843626,1200.0,10800.0,72474.47128703704
