date,planned_cost_yuan,settlement_cost_yuan,adjustment_fee_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,planned_grid_kwh,adjusted_grid_kwh,soc_min_kwh,soc_max_kwh
2025-07-18,23360.67010953622,22812.73105926526,-547.9390502709575,2428.2822254110633,25241.013284676323,644.2345716111122,42419.60605661865,40533.02800692729,1200.0,10800.0
2025-07-19,24308.54057222903,24018.196133997506,-290.3444382315247,831.9981130583296,24850.194247055835,236.18814681069924,43713.001373216735,42502.15553155006,1199.9999999999998,10800.0
2025-07-20,56184.06380150365,56592.63810300887,408.57430150521395,811.6659593194346,57404.3040623283,146.03720545267316,78775.8597951303,76920.18985860767,1200.0,10800.0
2025-07-21,58165.41635466591,59102.339446043945,936.9230913780339,1152.8894803244543,60255.2289263684,253.76690216666876,78889.78584002057,78392.35430534979,1200.0,10800.0
2025-07-22,55582.11732102977,59027.77329842947,3445.6559773996996,1545.4815793838204,60573.25487781329,343.52076925000335,76224.75523789437,80113.23518963373,1200.0,10800.0
2025-07-23,62863.20174906769,59621.15138815526,-3242.050360912428,5631.604589564451,65252.75597771971,1853.156581093277,86410.32790131755,76589.00419262688,1200.0,10800.0
2025-07-24,62243.176251339515,59646.60201791806,-2596.574233421452,1465.02975361058,61111.63177152864,276.61592773388026,84929.96654898903,77832.64395137173,1200.0,10800.0
2025-07-25,22346.24486108333,22418.266729891817,72.02186880848603,1473.8720551262243,23892.13878501804,426.6918088055557,40218.85160277777,40102.69429161111,1200.0,10800.0
2025-07-26,22183.53123307153,22651.935044422364,468.40381135083226,1533.334837361713,24185.269881784076,402.082078666666,40484.784530658435,40835.1967723251,1200.0,10800.0
2025-07-27,55319.2826525439,57925.30623987188,2606.0235873279817,3350.543555668374,61275.849795540256,737.7765380884783,76914.28425082304,77445.55420246912,1200.0,10800.0
2025-07-28,58233.710971130684,59904.48359369877,1670.772622568089,4202.445189796982,64106.92878349576,1077.41573231379,80112.8960105967,81269.10570298352,1200.0,10800.0
2025-07-29,55928.35093951446,62169.14435028253,6240.79341076807,1435.8334126513862,63604.977762933915,310.70822499999974,76905.4152499657,83216.2563180384,1200.0,10800.0
2025-07-30,52051.74427735009,62405.873667301676,10354.129389951588,1980.6670506041617,64386.54071790584,401.4756333333322,69825.23866203704,79956.32138731139,1200.0,10800.0
2025-07-31,53294.60779481368,58708.89855515992,5414.290760346237,4169.085627678653,62877.98418283857,1053.488191969135,73420.8559828875,78545.68879485596,1200.0,10800.0
2025-08-01,22462.379495608024,22099.500317913997,-362.879177694027,1523.1661058845355,23622.66642379853,406.14757063168804,40676.33456049382,39604.91784938272,1200.0,10800.0
2025-08-02,21932.050737518362,21712.04466414948,-220.00607336888424,1297.4462618171126,23009.49092596659,332.9245746570641,40337.65003233882,39610.96959067215,1200.0,10800.0
2025-08-03,48040.777644990274,48098.91480475527,58.137159764999524,5176.587284800435,53275.50208955571,1572.5856048724236,64940.424229423865,64986.60272109052,1200.0,10800.0
2025-08-04,51289.54285903236,51921.65155017951,632.1086911471502,5762.117756302992,57683.7693064825,1453.2285706358057,69599.09554691358,69186.57153223593,1200.0,10800.0
2025-08-05,48830.75386614834,50446.209233019006,1615.4553668706649,1972.1930510813984,52418.402284100404,524.7635831694071,66226.93440833333,68586.04356824416,1200.0,10800.0
2025-08-06,55495.34643372009,54900.4683474389,-594.8780862811909,1964.7828296431776,56865.25117708208,469.91859983332984,73928.6088015432,71865.11967174211,1200.0,10800.0
2025-08-07,53128.28771911373,52630.036322514665,-498.25139659906563,1656.7818366014938,54286.818159116156,371.35270433333267,76600.7706855624,69163.3879595679,1200.0,10800.0
2025-08-08,20922.181946020275,20939.04667052597,16.86472450569636,1441.920595011612,22380.967265537583,346.34759536111113,39118.621016666664,39058.90400833333,1200.0,10800.0
2025-08-09,21270.360770290616,21291.70012842537,21.339358134755457,1616.73950311022,22908.43963153559,435.64107775171203,39549.98352462277,39570.638622398495,1200.0,10792.666231358024
2025-08-10,51772.48298232672,51199.127414353265,-573.3555679734563,4710.167899130627,55909.29531348389,1586.0845354876665,69763.30513679697,67441.82417201645,1200.0,10800.0
2025-08-11,48349.93056937975,50929.29675789707,2579.3661885173206,1766.9711489266456,52696.26790682372,374.84413103498014,68516.14876268861,70748.4357759945,1200.0,10800.0
2025-08-12,53688.80317820553,54143.54392466577,454.74074646023655,1842.8713281624928,55986.415252828265,410.2091083333328,74440.82223223594,72158.32620905348,1200.0,10800.0
2025-08-13,48491.29749899916,51386.283682903464,2894.9861839043006,3051.8514726791227,54438.13515558259,725.5909065312032,66934.76845,70050.35546944443,1200.0,10800.0
2025-08-14,50535.13832893775,53434.40086055672,2899.2625316189733,1636.8437611118977,55071.24462166862,337.64180939643427,68084.06881117969,71538.5075951989,1200.0,10800.0
2025-08-15,22024.87050010009,21699.02674392759,-325.84375617250043,2172.9906266969306,23872.01737062452,578.8691628216739,39769.438261454045,38737.940480898484,1200.0,10800.0
2025-08-16,22929.961489382174,22255.81617385787,-674.1453155243034,1873.3852636081042,24129.201437465974,518.5637941015082,41347.075879972566,39020.48290775034,1200.0,10800.0
2025-08-17,50757.70654808765,51270.20837883347,512.5018307458231,1735.216483397589,53005.42486223106,338.0776026666681,71548.0956169753,69581.58216893004,1200.0,10800.0
2025-08-18,50935.26877185266,50859.77821163683,-75.4905602158251,2324.5794347562505,53184.35764639308,569.2329277874762,69152.01163467078,68771.10788570085,1200.0,10800.0
2025-08-19,49758.815149361486,50233.99108204534,475.175932683851,2298.814862080679,52532.80594412602,529.1601721467741,67645.45752307956,68309.690381893,1200.0,10800.0
2025-08-20,54692.59363035071,54927.53805466521,234.94442431449716,3921.6186193928424,58849.15667405805,1036.5944259598741,76432.79994122084,74000.22868076131,1200.0,10800.0
2025-08-21,51568.02309272622,51135.93523317968,-432.08785954653285,2619.8726956743812,53755.80792885406,633.8140400534992,72156.0850116255,69329.50539811522,1200.0,10800.0
2025-08-22,22331.48162081521,22137.446354122992,-194.035266692219,2766.9703622910038,24904.416716413994,744.4146905006874,40490.83341584362,39798.90855195473,1200.0,10800.0
2025-08-23,20635.907179067035,21647.136300138285,1011.2291210712501,1426.4168627897193,23073.553162928005,349.8288893333329,39432.5176654321,40293.25903765432,1200.0,10800.0
2025-08-24,50708.73300824617,51840.22585276419,1131.4928445180194,1669.1700410939961,53509.395893858185,372.285012688614,67970.42167836076,69305.03543360767,1200.0,10800.0
2025-08-25,63704.92023708107,58539.552923854106,-5165.367313226961,4341.9286558606045,62881.48157971471,1131.9266819272948,89239.15404368998,74033.61445109738,1200.0,10800.0
2025-08-26,50401.43759235584,51309.32199690171,907.8844045458682,3277.5047255977706,54586.82672249948,890.6784699999994,68248.27219670781,69614.33036515774,1200.0,10800.0
2025-08-27,50034.49214287358,54236.23103335409,4201.738890480505,2272.8844432682463,56509.11547662233,459.5531600740719,69416.03503281894,73832.86565653703,1200.0,10800.0
2025-08-28,49224.57861157942,55284.49685302845,6059.918241449035,3946.491379193744,59230.9882322222,974.8215908611097,69170.89121745541,74720.02035500685,1200.0,10800.0
2025-08-29,22385.82828045583,22127.69320580972,-258.1350746461103,1221.9908568152837,23349.684062625,297.1028861111125,41100.05690555555,40375.98527222221,1200.0,10800.0
2025-08-30,22487.076140295314,22272.241851834893,-214.8342884604208,1319.654648266165,23591.89650010106,321.79713063168487,41166.765668930035,40465.77158220165,1200.0,10800.0
2025-08-31,49167.32287470094,51507.784820615576,2340.4619459146343,3421.9147177515138,54929.69953836709,966.3085086111139,67785.48993549382,70697.39119578498,1200.0,10800.0
2025-09-01,39524.41164828549,38503.32294633948,-1021.088701946006,1275.45178100693,39778.77472734641,304.144200495553,65273.35464327846,59365.38417933333,1200.0,10800.0
2025-09-02,35168.95704046596,37467.129926757974,2298.1728862920136,2614.8586888804516,40081.988615638424,573.2715716543214,56262.30988940329,59229.06857098765,1200.0,10800.0
2025-09-03,38837.70723419489,39214.29657204572,376.58933785083354,2449.7425325943514,41664.03910464008,733.4700933532284,61158.63475168037,59723.749114540464,1200.0,10800.0
2025-09-04,37569.33278764419,37671.83587704455,102.50308940035757,2616.798343774605,40288.634220819156,728.6313817355981,58716.74770517832,57509.75266357579,1200.0,10800.0
2025-09-05,13543.729708497049,13344.497141132604,-199.23256736444455,1981.4649724243145,15325.962113556918,590.6736751371745,30689.995150171468,29912.57855572703,1200.0,10800.0
2025-09-06,13267.913796082961,13259.248559273656,-8.665236809305497,1458.8562525025452,14718.1048117762,415.47488922222004,31096.04447098765,30832.301223765426,1200.0,10800.0
2025-09-07,35279.44233539582,38781.16218801219,3501.71985261637,917.7155960416616,39698.87778405385,236.22254590877805,55840.55934924554,60458.54570353017,1200.0,10800.0
2025-09-08,40410.489845366705,41831.43224063747,1420.9423952707657,958.3098909124164,42789.74213154989,215.37124949999946,64949.17520027434,64636.023659190665,1200.0,10800.0
2025-09-09,36234.65167796806,38076.989488797306,1842.3378108292454,3003.752992257968,41080.74248105528,946.9994689430741,56147.88096207133,57717.70558172154,1200.0,10800.0
2025-09-10,41387.101006968034,43135.30549900868,1748.204492040648,2757.264549454409,45892.570048463094,703.777993327159,66512.71844146604,65241.29161296297,1200.0,10800.0
2025-09-11,40519.33956065839,38975.832841622105,-1543.5067190362824,1483.153083543545,40458.98592516565,433.4697971666738,65090.845469307256,58888.98215277778,1200.0,10800.0
2025-09-12,13760.159937425553,13822.347762172636,62.18782474708314,903.7294508841632,14726.077213056798,277.3963241666652,32028.52158333333,32093.80515,1200.0,10800.0
2025-09-13,13493.988307115234,13627.368479811914,133.38017269667944,1420.7594441140586,15048.127923925973,424.04142254149565,31528.853101097393,31671.753994125174,1200.0,10800.0
2025-09-14,44668.020829316265,43315.86297313313,-1352.1578561831338,408.18420175934773,43724.047174892476,87.81644991666676,70548.34274897119,65545.00712443209,1200.0,10800.0
2025-09-15,37736.72577506474,38675.081026754815,938.3552516900745,3576.60449328728,42251.6855200421,1056.9912942764079,58363.11281687242,59255.51264056926,1200.0,10800.0
2025-09-16,44900.61285468543,43355.96202402933,-1544.6508306561009,1172.7464801119058,44528.708504141236,247.69461584979516,71186.90437160493,65402.12379742798,1200.0,10800.0
2025-09-17,42116.769401214355,41657.738004134946,-459.03139707940863,1980.7187185913435,43638.45672272629,704.6985579176948,65811.85255092592,63482.50628285321,1200.0,10800.0
2025-09-18,37920.35154599898,42267.82003166142,4347.468485662437,411.1629385064085,42678.982970167825,84.51481298251312,59180.8250154321,65110.313031770565,1200.0,10800.0
2025-09-19,14195.72551224222,14258.11190455347,62.38639231125126,733.9203397137921,14992.032244267262,217.99996988889097,32336.2614,32166.910783333333,1200.0,10800.0
2025-09-20,14064.094647091584,14023.603947730608,-40.49069936097658,1556.8892962166487,15580.493243947256,463.9281096111135,32826.847768621396,32387.81405195473,1200.0,10800.0
2025-09-21,41869.7015668595,41705.20862109662,-164.49294576287502,118.4430480069447,41823.651669103565,21.154227777777823,65430.86567112483,64140.444095507555,1200.0,10800.0
2025-09-22,45628.715417573214,43560.84504227732,-2067.8703752958972,4241.746286184801,47802.59132846212,1527.0288960555538,70198.84862736626,63514.67489876543,1200.0,10800.0
2025-09-23,44125.13414560462,43398.37736483175,-726.7567807728701,1024.7623416171189,44423.13970644887,284.16225204835166,68433.17451076816,66238.25447685184,1200.0,10800.0
2025-09-24,38989.468309489166,42340.89087876174,3351.422569272574,2437.5311522408906,44778.42203100263,828.1888813559651,60384.95196666666,64420.920199555556,1200.0,10800.0
2025-09-25,41317.03179311472,43645.77593047799,2328.7441373632682,480.1800764138891,44125.95600689188,90.23153888888892,64489.57668333333,67304.72508707133,1200.0,10800.0
2025-09-26,13919.087500196663,13598.431724628052,-320.6557755686117,1425.506416894444,15023.938141522496,422.0736083333332,32929.45074166666,31935.975208333322,1200.0,10800.0
2025-09-27,14845.367636369627,15246.558578357126,401.1909419874992,907.8238916819456,16154.382470039072,249.01652777777815,33341.226312139916,33749.576967695466,1200.0,10800.0
2025-09-28,41638.647948134014,45658.83202853253,4020.184080398518,1746.0329629321975,47404.86499146473,412.90313789608985,64679.10312006172,68924.45593788478,1200.0,10800.0
2025-09-29,44931.34114540562,43453.823106488,-1477.5180389176166,7514.310076072214,50968.13318256022,2482.327549999998,69098.56568621399,64662.13880771604,1200.0,10800.0
2025-09-30,43787.40087612707,46224.800185318076,2437.399309191009,3016.0053330690257,49240.805518387104,998.7888119910853,67681.50808693415,70142.4474612085,1200.0,10800.0
2025-10-01,35772.78203304055,35429.13173592495,-343.65029711560055,1184.5410781691717,36613.67281409413,267.4103825555569,60218.07870061728,57495.65694989712,1200.0,10800.0
2025-10-02,39995.093840471905,37293.984314387344,-2701.1095260845614,1887.5967669041688,39181.581081291515,366.109191666667,67218.36348508231,57701.24744444443,1200.0,10800.0
2025-10-03,10634.403102963332,10939.949240808746,305.5461378454147,1084.5053470666674,12024.454587875414,311.4932250000001,29097.816349999997,29422.246997222217,1200.0,10800.0
2025-10-04,12143.104420503612,12007.880033375415,-135.22438712819712,1184.7148305777816,13192.594863953196,328.02133333333427,31151.315027057608,30734.083682613164,1200.0,10800.0
2025-10-05,39969.17738190045,38272.82466862643,-1696.35271327402,789.5310599416673,39062.3557285681,144.92189166666677,66756.5475042181,59208.480621707815,1200.0,10800.0
2025-10-06,36004.03353210229,38108.10277469148,2104.0692425891903,4508.901910895162,42617.00468558664,1471.048941314813,57643.44096903291,60385.72918477367,1200.0,10800.0
2025-10-07,36230.37346186855,38982.31123836561,2751.937776497063,1281.1417117657843,40263.452950131395,238.12752274999826,60295.897083127566,62708.44307592593,1200.0,10800.0
2025-10-08,35857.75545414805,36781.31116100775,923.5557068596972,4093.5566417020264,40874.86780270977,1125.1271205603575,58336.174883333326,59415.48168794444,1200.0,10800.0
2025-10-09,41887.85758461945,39117.313115808574,-2770.5444688108764,4465.956198488881,43583.26931429745,1189.8843083333309,68514.34949434156,58741.59854701646,1200.0,10800.0
2025-10-10,12273.195494069441,12067.241042998887,-205.95445107055457,1524.0977019249979,13591.338744923885,437.63355833333264,31393.23424722222,30745.868441666666,1200.0,10800.0
2025-10-11,12272.820729091818,12220.072478158763,-52.748250933054806,1087.1808998872784,13307.253378046042,315.3347532777779,31200.588478395057,31029.102336728392,1200.0,10800.0
2025-10-12,37513.11272299722,37721.69764121208,208.5849182148595,4839.205964961101,42560.90360617318,1096.1801909464975,62253.758416666664,61826.559125,1200.0,10800.000000000002
2025-10-13,39272.82833549752,38785.42407151815,-487.4042639793697,5725.252910887578,44510.67698240573,1752.2411073206476,64293.92846769547,59729.689269684495,1200.0,10800.0
2025-10-14,41609.70657464428,41280.691798575666,-329.0147760686159,5534.960654227608,46815.652452803275,1641.4363996666648,67905.44278734567,63835.307687242785,1200.0,10800.0
2025-10-15,43224.56736001703,41431.81027332519,-1792.7570866918395,6180.596831331289,47612.40710465648,2020.1253660150937,70426.96423762,64679.6775334705,1200.0,10800.0
2025-10-16,41835.005129551995,42770.96562237251,935.9604928205154,2661.5777928927673,45432.543415265274,528.7439647222201,66532.94406968448,66838.31146392316,1200.0,10800.0
2025-10-17,11776.042166843332,12785.862263732082,1009.8200968887504,1575.1913993503288,14361.053663082412,439.5027123333323,29953.15651944444,30985.468241666666,1200.0,10800.0
2025-10-18,12731.638724946088,12583.458874512202,-148.1798504338858,1982.3676961850342,14565.826570697236,578.4320597736635,32521.115643415633,31668.087601748968,1200.0,10800.0
2025-10-19,43685.30018225592,42977.35237311064,-707.9478091452838,5339.6161740612915,48316.96854717193,1520.3486779835328,68493.14043179012,66617.41329804527,1200.0,10800.0
2025-10-20,46212.35473014381,44709.05120376751,-1503.3035263763013,3247.3081903787934,47956.359394146304,660.8845941944448,72376.82872366256,68869.94229732509,1200.0,10800.0
2025-10-21,45129.283396992214,45393.46902858882,264.185631596607,3516.406781446547,48909.875810035366,723.2271559999983,71352.04248333332,70525.07247112482,1200.0,10800.0
2025-10-22,43642.22592667471,44660.33831159712,1018.1123849224095,2499.777897779607,47160.11620937673,496.38012247222133,68217.48520627571,69358.24935334259,1200.0,10800.0
2025-10-23,49315.79471808414,45516.01669069359,-3799.7780273905446,6281.094335945216,51797.111026638806,1779.9862873319641,78791.53599310698,65920.29499475309,1200.0,10800.0
2025-10-24,13046.558843616387,13184.694475083887,138.13563146749948,1705.6939241149478,14890.388399198835,490.60071077777866,32262.43481388889,32406.43946388889,1200.0,10800.0
2025-10-25,12800.944534441664,12876.277686537775,75.33315209611101,1823.023987269447,14699.301673807222,678.5415083333341,31931.976624074072,31963.96331018518,1200.0,10800.0
2025-10-26,46266.291639917355,44341.4774737155,-1924.8141662018534,5997.654268081183,50339.131741796686,1921.6411553477342,73085.91913168723,66978.61180823045,1200.0,10800.0
2025-10-27,42095.36772214188,45123.03488732369,3027.6671651818106,983.7151724805558,46106.750059804246,181.05075000000008,66996.50867942386,70032.7360021605,1200.0,10800.0
2025-10-28,42446.42683076012,45815.59949032623,3369.1726595661094,3468.664912006148,49284.26440233238,1049.3407627311374,66479.6985292181,69874.45846124827,1200.0,10800.0
2025-10-29,48450.86400089209,48777.46388320972,326.5998823176269,1146.3919500333332,49923.855833243055,205.44655833333331,74833.15426324999,74321.67668373593,1200.0,10800.0
2025-10-30,42009.79998074551,44454.84503590748,2445.045055161965,5520.411059285558,49975.256095193035,1820.0763303185845,65306.79024650205,67331.13213307029,1200.0,10800.0
2025-10-31,13806.727771835274,13577.247122472218,-229.48064936305673,1769.2964223500028,15346.54354482222,513.5600833333342,33820.315324999996,33102.01669999999,1200.0,10800.0
2025-11-01,12996.165781223699,13329.592528064533,333.4267468408343,1776.0762675706592,15105.668795635193,620.9673160390983,32912.074786728386,33687.29301172839,1200.0,10800.0
2025-11-02,47058.03301163945,49124.13449175579,2066.10148011634,1877.2111276973437,51001.34561945313,367.8242311666688,72060.02741666666,73507.88716976406,1200.0,10800.0
2025-11-03,49879.93525533492,48533.00792503779,-1346.9273302971342,4636.722432474326,53169.73035751212,996.1940237777762,77069.34877774998,73397.03209852878,1200.0,10800.0
2025-11-04,45799.115128056,47418.98962750679,1619.874499450787,1627.5378123466567,49046.527439853446,321.80454423868326,70792.63503106995,72309.14427089505,1200.0,10800.0
2025-11-05,52435.956569247384,50153.426219839035,-2282.530349408349,4248.044877985538,54401.47109782457,1069.3792867880588,79439.02931193415,73255.11777674897,1200.0,10800.0
2025-11-06,48886.91766163791,50905.115397036854,2018.1977353989423,2807.992575770435,53713.10797280729,636.9095598155033,74595.54780246913,76220.33357009602,1200.0,10800.0
2025-11-07,13426.849913707221,13744.376194917288,317.5262812100664,946.8066522533876,14691.182847170676,256.183792833333,33759.38580833333,34076.50582966666,1200.0,10800.0
2025-11-08,13577.375155606995,14162.381608331578,585.0064527245831,594.1718436896394,14756.553452021217,151.01794350000017,33509.60521532922,34643.3600792181,1200.0,10800.0
2025-11-09,50311.607862303965,50426.52092300163,114.9130606976687,1085.0214226183753,51511.54234562001,204.1450790123484,76652.88782595267,76036.41236959123,1200.0,10800.0
2025-11-10,52157.360721246805,54789.456272962045,2632.0955517152397,669.5796543916953,55459.03592735374,119.19538505555575,78052.52626298764,79981.46923776268,1200.0,10800.0
2025-11-11,53094.070309247356,51553.92097487333,-1540.1493343740294,1685.305059253461,53239.22603412679,331.4555053333367,79643.66533975,76057.10732622392,1200.0,10800.0
2025-11-12,49709.7911746875,51593.49168663305,1883.7005119455498,2402.014778467607,53995.50646510066,509.0778577160532,75675.43110064094,76460.01181683813,1200.0,10800.0
2025-11-13,49430.120104666144,52065.1349575287,2635.0148528625577,3889.738132135895,55954.873089664594,935.3031407407381,73739.73688251027,75908.4977276749,1200.0,10800.0
2025-11-14,13814.34279984015,15507.4415283414,1693.0987285012507,1653.0690384166705,17160.510566758072,473.42795833333446,33666.55745823045,36231.149966563775,1200.0,10800.0
2025-11-15,15019.002059524104,14792.024311302019,-226.9777482220852,657.3528424500023,15449.37715375202,179.4681833333339,36134.812824382716,35050.73901604938,1200.0,10800.0
2025-11-16,51385.473291056376,54687.04383892506,3301.570547868687,902.7768231069454,55589.820662032005,170.56300000000016,76822.31706395748,79424.42693049999,1200.0,10800.0
2025-11-17,48058.053493583444,54389.00065175623,6330.947158172785,640.9589293443853,55029.959581100615,122.79281961111039,72745.76361687243,78499.36197256859,1200.0,10800.0
2025-11-18,51770.43012703875,53451.865127566496,1681.4350005277447,3831.8534706438113,57283.71859821031,984.8444956543201,77052.38767516974,78286.05820072017,1200.0,10800.0
2025-11-19,51995.34531368152,58154.041001584366,6158.695687902844,562.5035877745573,58716.54458935892,104.29361436111151,76517.96629453189,81374.01071615226,1200.0,10800.0
2025-11-20,50780.441641866295,54491.945759532246,3711.5041176659506,970.8193176120609,55462.76507714431,220.24669963271313,76471.60835220164,79307.73775658745,1200.0,10800.0
2025-11-21,14349.92372944111,14717.38907546736,367.4653460262489,394.03747295903287,15111.426548426392,102.14214816666808,34991.59912499999,35361.14690833333,1200.0,10800.0
2025-11-22,15523.777548190852,15356.105347849048,-167.67220034180355,751.0773825888873,16107.182730437937,208.87486666666726,37771.10877386831,36471.35096553498,1200.0,10800.0
2025-11-23,51431.33041849636,55559.90144184847,4128.5710233521095,970.8169758147607,56530.718417663236,195.34248084259391,76433.24955382304,79525.32802200926,1200.0,10800.0
2025-11-24,50688.25273352668,53186.51994674969,2498.2672132230146,2896.2932620444053,56082.8132087941,727.1544588888921,75901.54649639917,78002.32653108332,1200.0,10800.000000000004
2025-11-25,59339.06331086833,56966.534219027635,-2372.529091840697,504.28584108566787,57470.8200601133,95.80369400000023,86531.75701666667,80986.68516666666,1200.0,10800.0
2025-11-26,55937.65962573585,57774.29534442206,1836.6357186862151,777.4298496569453,58551.72519407901,144.749563888889,81843.14806467763,82580.86693445986,1200.0,10800.0
2025-11-27,53611.30717713014,56537.68947577537,2926.3822986452287,1727.0349460174102,58264.72442179278,353.9628360445812,78701.06584073113,80875.23848757063,1200.0,10800.0
2025-11-28,14523.301822747362,14620.024602602638,96.7227798552758,531.8315237768995,15151.856126379538,149.15319316666944,35622.549996261994,35737.37198661865,1200.0,10800.0
2025-11-29,17805.550205980217,17014.867578383717,-790.6826275964995,174.86621662512204,17189.73379500884,46.16481515775092,44244.37141505486,40245.03565061728,1200.0,10800.0
2025-11-30,56812.04929455891,60436.68307900079,3624.6337844418813,300.45611431934424,60737.13919332013,62.42775521261531,82807.48154125514,85187.39324276405,1200.0,10800.0
2025-12-01,69380.25253605536,67826.75351681304,-1553.4990192423138,3960.222518140208,71786.97603495324,708.4809743611112,93627.2397244856,90363.51463209876,1200.0,10800.0
2025-12-02,73038.08281325194,71825.91238400745,-1212.170429244492,632.2940585979031,72458.20644260535,119.56914580555294,97055.93301584362,94099.74282764437,1200.0,10800.0
2025-12-03,62742.12457478802,71774.18484122361,9032.060266435597,188.22075361372586,71962.40559483734,33.968232666667305,86358.83515490398,93007.43520092592,1200.0,10800.0
2025-12-04,70247.57526198437,69275.08238745373,-972.4928745306388,2103.904658989191,71378.98704644293,367.4838611214012,94658.70151056242,91587.44958641974,1200.0,10800.0
2025-12-05,19603.790978570083,20402.142514310806,798.3515357407232,115.1344753451672,20517.276989655973,30.240622333333466,45836.35580932784,46586.482941392314,1200.0,10800.0
2025-12-06,21997.687294731688,22055.430816997286,57.743522265598585,363.29060880428136,22418.721425801567,113.51223665980598,49314.969328086416,48926.97497990397,1200.0,10800.0
2025-12-07,72373.15634779603,70208.88077327792,-2164.2755745181057,3093.961718940619,73302.84249221854,777.9307664722189,96731.94087201645,91987.83724358332,1200.0,10800.0
2025-12-08,71491.40458461919,71096.9372078171,-394.46737680208753,715.5997996243619,71812.53700744147,141.99846486111375,95520.60853840876,94173.03447503291,1200.0,10800.0
2025-12-09,70250.93278767008,69216.1192113864,-1034.81357628369,1758.3801519776785,70974.49936336407,337.87447597222445,94913.23897438272,92231.71997470508,1200.0,10800.0
2025-12-10,67202.61160865435,70317.8668079654,3115.2551993110537,1192.3050889617057,71510.1718969271,213.14276538889075,90549.68259835392,92838.72756302057,1200.0,10800.0
2025-12-11,68210.2195366621,67100.2661665646,-1109.9533700975007,1330.3166337096304,68430.58280027423,261.98539701646325,93406.70918065844,90943.51279063786,1200.0,10800.0
2025-12-12,20514.94770952839,22783.11160956014,2268.163900031748,131.3785283580001,22914.49013791814,31.95485133333335,47279.641821090525,49961.43544619342,1200.0,10800.0
2025-12-13,21582.461869965846,21997.81553162552,415.3536616596757,1131.6404115641087,23129.45594318963,307.64053597222164,48317.62246316872,47942.47470123148,1200.0,10800.0
2025-12-14,66489.3106320986,72549.17197786248,6059.861345763886,1943.3414746015656,74492.51345246405,332.36523966666834,89999.46411666666,94225.46847520574,1200.0,10800.0
2025-12-15,65877.01246380199,73287.9002669084,7410.887803106409,293.8374592353033,73581.7377261437,54.21187091666628,89231.62733446501,94478.11432839507,1200.0,10800.0
2025-12-16,71108.98868663845,70862.0715293928,-246.91715724565438,1106.7108219248544,71968.78235131764,274.63750571673245,95007.78414115225,94328.36000925927,1200.0,10800.0
2025-12-17,71358.05855680245,69921.05787474883,-1437.0006820536219,2079.0273430229167,72000.08521777175,462.6740549382771,95269.69050061727,92303.330877572,1200.0,10800.0
2025-12-18,66738.10786031916,68989.25662094736,2251.1487606282026,465.24285491898155,69454.49947586634,88.13162116666318,90724.88159176955,92285.74573528804,1200.0,10800.0
2025-12-19,19582.062164609553,21309.608140226992,1727.5459756174387,1308.6644315625347,22618.272571789526,513.617441915635,44865.25435270919,47322.283679355285,1200.0,10800.0
2025-12-20,20832.223443584502,20567.439616995325,-264.7838265891769,1400.093562914372,21967.533179909697,409.45847968312535,47694.792641632375,46862.013644101506,1200.0,10800.0
2025-12-21,69635.37487387889,70461.27505990097,825.9001860220887,3608.2384757286673,74069.51353562964,839.8237765000001,93633.2068,93540.70225304252,1200.0,10800.0
2025-12-22,69026.15056749522,71346.34368410455,2320.1931166093273,441.5383968882381,71787.88208099279,97.7777485833335,91912.33672047325,93697.87428582921,1200.0,10800.0
2025-12-23,69719.27856570351,68752.09254364538,-967.1860220581293,2201.441676120901,70953.53421976628,495.4263763017857,93889.56643319616,91848.60155680725,1200.0,10800.0
2025-12-24,68648.76624910985,68930.75663696915,281.99038785930315,2014.7461538263956,70945.50279079554,467.68979628394857,92417.63462890947,92572.68843405144,1200.0,10800.0
2025-12-25,65402.258762385274,69411.82974260842,4009.570980223143,4470.276652629172,73882.10639523758,909.2971666666673,89344.62825349793,92365.83912016459,1200.0,10800.0
2025-12-26,19591.22137707937,20875.35553465344,1284.1341575740698,1452.2584031305514,22327.613937783994,540.0380701697571,44897.25023415638,46685.66256430041,1200.0,10800.0
2025-12-27,20003.951187180464,20811.807712811904,807.8565256314396,975.1069501108016,21786.914662922707,406.6102958436209,47112.63768762001,48073.0580807613,1200.0,10800.0
2025-12-28,67030.45165517527,67237.01034356008,206.55868838480092,1170.3018301807829,68407.31217374087,211.51886272222296,91204.65095000001,91111.74388772291,1200.0,10800.0
2025-12-29,65881.97906440389,70074.04478462528,4192.0657202213915,217.27093630005743,70291.31572092534,35.77054572222253,90334.27437037036,93424.0272138889,1200.0,10800.0
2025-12-30,66397.95703421718,66225.6067893289,-172.35024488827912,5027.463107172662,71253.06989650156,1056.5411713333324,91391.74574506172,90089.86126820988,1200.0,10800.0
2025-12-31,69337.92666739304,69878.61211669038,540.6854492973362,902.4900671761798,70781.10218386656,182.7487106111087,93511.95928333333,93339.44204697222,1200.0,10800.0
